name	x	y	z	material
Fp1	-0.03090258833242555	0.114585178792428	0.02786657432908913	Ag/AgCl
Fp2	0.028409495337624727	0.11534630990164213	0.027721257722525875	Ag/AgCl
F7	-0.07187662505917264	0.07310352742670875	0.025790455878913307	Ag/AgCl
F3	-0.05180903841183724	0.08668789888287941	0.07871409302883386	Ag/AgCl
Fz	-0.001229271161566281	0.09327445200029715	0.1026392934768164	Ag/AgCl
F4	0.050274277731628736	0.08743838910239796	0.07727065434234194	Ag/AgCl
F8	0.07143526925150917	0.07450512647808137	0.025101027393177114	Ag/AgCl
FC5	-0.07890597635539306	0.05136738419239063	0.062962347939219	Ag/AgCl
FC1	-0.03571586037883836	0.06171405984105545	0.11798301537735344	Ag/AgCl
FC2	0.033130982370817734	0.06182848606183057	0.1167816981344542	Ag/AgCl
FC6	0.0778466192866476	0.052098811200362666	0.06286710628925257	Ag/AgCl
T7	-0.08598207795805729	0.014871638175652204	0.031173373739044698	Ag/AgCl
C3	-0.0671487229331174	0.023358230537446293	0.10451068106024831	Ag/AgCl
Cz	-0.0013741334028190722	0.027617093595102737	0.14019949417439556	Ag/AgCl
C4	0.06532888071838541	0.0235731049615695	0.10369243420047652	Ag/AgCl
T8	0.08326136985759491	0.015258189278681372	0.030972968524059938	Ag/AgCl
TP9	-0.08755583336151591	-0.017629022106438543	-0.0034024089114879225	Ag/AgCl
CP5	-0.08151351110863697	-0.013345693814222136	0.07313262712367305	Ag/AgCl
CP1	-0.03742512541749303	-0.0108242377168398	0.13344371157184132	Ag/AgCl
CP2	0.036471959575241124	-0.010903791502932459	0.1328122726312171	Ag/AgCl
CP6	0.08140110772413488	-0.013462042634867975	0.07336367003861291	Ag/AgCl
TP10	0.08422219947294665	-0.018769079573898475	-0.003534771527957052	Ag/AgCl
P7	-0.07445796452347851	-0.042123164958505765	0.04127363138738122	Ag/AgCl
P3	-0.0550382318026169	-0.04421030466234088	0.09990897692200874	Ag/AgCl
Pz	-0.001709445046746896	-0.045212993324122014	0.12667292418209622	Ag/AgCl
P4	0.05363601546337514	-0.04433452185507687	0.100516027732151	Ag/AgCl
P8	0.07103247088902218	-0.04225997601209522	0.0411988627819509	Ag/AgCl
PO9	-0.05702818642024107	-0.0686054001769245	0.009741093694958226	Ag/AgCl
O1	-0.03157355787465608	-0.08056835212663661	0.05478964562404762	Ag/AgCl
Oz	-0.0020602461029908406	-0.0827829905012281	0.06073663060773575	Ag/AgCl
O2	0.027683100559624117	-0.08048883980936473	0.0547340814777941	Ag/AgCl
PO10	0.05286893942663136	-0.06904689883797926	0.009667772074864633	Ag/AgCl
FC3	-0.06185233708120759	0.057133285360774055	0.09376582882952159	Ag/AgCl
FC4	0.06062548180278077	0.05770742045738667	0.09379461804488001	Ag/AgCl
C5	-0.08208529873125733	0.01929362757100219	0.06948966772818678	Ag/AgCl
C1	-0.03793782383476591	0.0263374518138683	0.1297706088883019	Ag/AgCl
C2	0.03589271692022557	0.026358138278001507	0.12841234097161083	Ag/AgCl
C6	0.08165316938062157	0.01969565941729637	0.06948180710556634	Ag/AgCl
CP3	-0.06547223352095873	-0.011896603418787375	0.10777792004226633	Ag/AgCl
CPz	-0.0015249049095034388	-0.010518376385192287	0.1415491439762969	Ag/AgCl
CP4	0.06469625505180063	-0.011991175153616248	0.1077128709239866	Ag/AgCl
P1	-0.03065361671214898	-0.0449273871112134	0.119472045379713	Ag/AgCl
P2	0.02988639367294514	-0.04503254211011842	0.12074781507025116	Ag/AgCl
POz	-0.00189982442989459	-0.06805409916590743	0.09590999936124336	Ag/AgCl
FT9	-0.08579654162522977	0.043081704721957007	-0.011575675838444974	Ag/AgCl
FTT9h	-0.08589977250965744	0.027862794881739473	0.009955676919920664	Ag/AgCl
TTP7h	-0.08743382018022904	0.0014509413497818952	0.052466791823354716	Ag/AgCl
TP7	-0.086757277911408	-0.014950977153944691	0.03515865615909791	Ag/AgCl
TPP9h	-0.08014304485678916	-0.0306354722778894	0.01925194474602706	Ag/AgCl
FT10	0.08239065410825243	0.04227491495326374	-0.011673128497880741	Ag/AgCl
FTT10h	0.08234733239540139	0.027311412847946217	0.01010915209892864	Ag/AgCl
TPP8h	0.07654453787105399	-0.028789353442635755	0.055900553055373545	Ag/AgCl
TP8	0.08362232277947577	-0.01508566987716373	0.035057696834785955	Ag/AgCl
TPP10h	0.076918161242073	-0.03139143851572193	0.019282066815514136	Ag/AgCl
F9	-0.07172633103423856	0.07010037123901212	-0.012633170672809418	Ag/AgCl
F10	0.07049014130440918	0.06997984758042174	-0.013155918880654913	Ag/AgCl
AF7	-0.05636065835605159	0.0991515173379746	0.025141289515095547	Ag/AgCl
AF3	-0.035186007467538326	0.10912956509481905	0.05643921471178484	Ag/AgCl
AF4	0.0342298581732583	0.10981127208682755	0.05711667432352483	Ag/AgCl
AF8	0.05422546199477661	0.09983162030235374	0.02491507170177448	Ag/AgCl
PO3	-0.03862460152585547	-0.0673615830694722	0.08241555265208235	Ag/AgCl
PO4	0.034667793322282536	-0.06766213598039732	0.08164652939132529	Ag/AgCl
EMG1	n/a	n/a	n/a	Ag/AgCl
EMG2	n/a	n/a	n/a	Ag/AgCl
EMG3	n/a	n/a	n/a	Ag/AgCl
EMG4	n/a	n/a	n/a	Ag/AgCl
